iteracion,tiempo,promedio,mejor,peor
215,4.194744110107422,4715.337342592592,4223.053999999999,7756.7970000000005
216,1.740675449371338,4646.5198317757,4223.053999999999,7993.274
217,0.9729642868041992,4567.823638888889,4189.784000000001,7384.6900000000005
218,1.0463590621948242,4587.468801886792,4166.72,8643.767000000002
219,1.1600687503814697,4611.513769230769,4166.72,7893.848000000002
220,2.212139129638672,4524.619932692308,4166.612,6960.4140000000025
221,6.8409929275512695,4545.419132075472,4166.612,7506.642000000001
222,2.4462814331054688,4598.626905660377,4166.612,7850.713000000001
223,3.7934937477111816,4540.399158878505,4166.612,7214.415000000001
224,3.6712217330932617,4573.667833333333,4166.612,8191.274000000001
225,8.95290493965149,4503.509527777777,4166.612,7407.581999999999
226,4.201796054840088,4712.602462962963,4166.612,8134.596
227,1.7631115913391113,4484.144009259259,4166.612,6577.062000000001
228,1.0191426277160645,4523.169435185185,4166.612,7388.798000000002
229,0.4629702568054199,4439.964212962963,4166.612,6087.247
230,0.7329943180084229,4565.082220183486,4166.612,7398.252000000001
231,0.15256500244140625,4538.657596330276,4166.612,8073.212
232,0.12070274353027344,4552.103155963303,4166.612,9026.129
233,0.3432130813598633,4460.791385321101,4166.612,7486.112000000001
234,0.8421652317047119,4557.524486238532,4166.612,7306.704999999999
235,0.7820119857788086,4572.696458715596,4166.612,7349.394000000001
236,0.7091362476348877,4644.687422018349,4166.612,7329.583
237,0.2785000801086426,4612.760357798165,4166.612,9457.514000000003
238,0.49886345863342285,4525.664559633027,4166.612,7163.827000000001
239,0.7931413650512695,4550.475724770642,4166.612,8660.851
240,0.49899721145629883,4505.1931376146795,4166.612,7114.401000000001
241,0.7380504608154297,4481.215100917431,4166.612,7960.514000000001
242,1.6115405559539795,4591.925825688074,4166.612,7285.550000000001
243,0.2209784984588623,4561.642743119266,4166.612,7704.162000000003
244,0.6141350269317627,4553.378577981652,4166.612,9327.241999999997
245,0.8150393962860107,4501.020339449541,4166.612,7068.208000000001
246,1.0714287757873535,4521.226311926605,4166.612,7299.314000000001
247,1.5599291324615479,4531.97485321101,4166.612,8702.413
248,0.75954270362854,4472.867651376147,4166.612,7611.4980000000005
249,3.171175479888916,4477.47209174312,4166.612,6998.814000000002
250,1.1822683811187744,4472.5447889908255,4166.612,6592.764
251,1.4647579193115234,4584.651293577981,4166.612,8113.479
252,0.47833752632141113,4580.67271559633,4166.612,7911.796000000003
253,0.41356897354125977,4489.2294220183485,4166.612,7936.2519999999995
254,0.5806620121002197,4696.103972477064,4166.612,7979.118
255,0.2823367118835449,4560.309220183486,4166.612,7024.460000000002
256,0.32347869873046875,4471.36880733945,4166.612,7488.607000000003
257,0.7553756237030029,4552.105495412844,4166.612,7246.085
258,1.268606424331665,4531.034596330275,4166.612,6889.889999999999
259,0.5503566265106201,4477.832825688073,4166.612,7268.968000000002
260,0.7412128448486328,4547.033926605504,4166.612,7856.957000000002
261,0.9282729625701904,4509.526642201835,4166.612,7507.182000000002
262,0.9074089527130127,4595.3607339449545,4166.612,8559.007999999998
263,0.3938157558441162,4490.713660550458,4166.612,7153.609000000002
264,0.5469534397125244,4514.876412844036,4166.612,6954.700000000001
265,1.0458035469055176,4535.955321100918,4166.612,7360.985000000002
266,1.6895408630371094,4528.576229357798,4166.612,8582.936000000002
267,0.5219290256500244,4546.040577981651,4166.612,7491.130999999999
268,0.7339518070220947,4554.488963302752,4166.612,6817.248
269,0.5637462139129639,4595.30047706422,4166.612,7772.168000000002
270,0.4527420997619629,4529.542688073395,4166.612,7300.664000000001
271,4.184927701950073,4524.581559633028,4166.612,7642.259000000001
